"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2023/08/23","20:12","3","323","4","25.2","1011.4","-","-"
"2023/08/23","20:18","3.2","323","4.2","26.3","1011.3","-","-"
"2023/08/23","20:24","3.4","323","4.1","26.5","1011.3","-","-"
"2023/08/23","20:30","3.2","315","4.5","27.2","1011.2","-","-"
"2023/08/23","20:36","3.2","317","4.2","27.5","1011.1","-","-"
"2023/08/23","20:42","3.2","329","3.8","27.3","1011","-","-"
"2023/08/23","20:48","1.9","304","3.5","27.3","1011","-","-"
"2023/08/23","20:54","2.8","297","3.7","29.4","1011","-","-"
"2023/08/23","21:00","3.7","294","4.7","29.4","1010.9","-","-"
"2023/08/23","21:06","3.7","253","4.9","30","1010.9","-","-"
"2023/08/23","21:12","3.8","256","5.3","29.6","1010.9","-","-"
"2023/08/23","21:18","4","253","5.4","29","1010.9","-","-"
"2023/08/23","21:24","4","250","4.9","28.9","1010.9","-","-"
"2023/08/23","21:30","3.9","246","5.9","28.6","1010.8","-","-"
"2023/08/23","21:36","4.8","259","7.1","28","1010.7","-","-"
"2023/08/23","21:42","4.9","257","7.2","27.7","1010.7","-","-"
"2023/08/23","21:48","4.1","241","6.5","27.8","1010.6","-","-"
"2023/08/23","21:54","4.1","258","6","28","1010.6","-","-"
"2023/08/23","22:00","5.1","250","6.7","27.2","1010.5","-","-"
"2023/08/23","22:06","4.8","245","6.6","27","1010.5","-","-"
"2023/08/23","22:12","4.3","236","6.5","27.5","1010.4","-","-"
"2023/08/23","22:18","5.6","258","7.3","26.9","1010.4","-","-"
"2023/08/23","22:24","6.8","258","8.3","26.8","1010.3","-","-"
"2023/08/23","22:30","6.5","259","8.8","26.6","1010.2","-","-"
"2023/08/23","22:36","6.7","259","8.7","26.6","1010.2","-","-"
"2023/08/23","22:42","5.4","244","7.8","26.8","1010.1","-","-"
"2023/08/23","22:48","6.1","251","8.2","26.5","1010.1","-","-"
"2023/08/23","22:54","4.7","251","8.3","26.7","1010.1","-","-"
"2023/08/23","23:00","7.4","255","9.9","26.1","1010","-","-"
"2023/08/23","23:06","5.6","247","8.2","26.2","1010","-","-"
"2023/08/23","23:12","3.6","243","7.6","26.8","1009.9","-","-"
"2023/08/23","23:18","6.1","238","8.8","26.2","1009.8","-","-"
"2023/08/23","23:24","3.9","244","6.8","26.9","1009.8","-","-"
"2023/08/23","23:30","5.5","239","7.5","26.6","1009.7","-","-"
"2023/08/23","23:36","5.5","243","8.7","26.4","1009.7","-","-"
"2023/08/23","23:42","6.6","242","8.1","26.5","1009.6","-","-"
"2023/08/23","23:48","4.6","244","7.9","26.8","1009.5","-","-"
"2023/08/23","23:54","4.9","243","8.2","26.7","1009.5","-","-"
"2023/08/24","00:00","4.3","245","9.6","26.8","1009.4","-","-"
"2023/08/24","00:06","5.4","239","8.6","26.6","1009.4","-","-"
"2023/08/24","00:12","5.4","245","8.5","26.6","1009.4","-","-"
"2023/08/24","00:18","5.2","244","8.5","26.8","1009.3","-","-"
"2023/08/24","00:24","5.2","250","8.3","27.3","1009.2","-","-"
"2023/08/24","00:30","5.4","247","8.5","27.3","1009.2","-","-"
"2023/08/24","00:36","4.8","246","9.3","27.2","1009.1","-","-"
"2023/08/24","00:42","5","246","8","27.3","1009.1","-","-"
"2023/08/24","00:48","5.5","246","8.7","27.1","1009.1","-","-"
"2023/08/24","00:54","4.9","240","8.4","27.2","1009.1","-","-"
"2023/08/24","01:00","5.2","246","7.6","27","1009","-","-"
"2023/08/24","01:06","4.6","251","8.8","27.3","1009","-","-"
"2023/08/24","01:12","5","244","7.6","27.1","1009","-","-"
"2023/08/24","01:18","4.7","244","7.2","27.1","1009","-","-"
"2023/08/24","01:24","3.8","248","7.1","27.3","1009","-","-"
"2023/08/24","01:30","3.3","251","6.7","27.3","1009","-","-"
"2023/08/24","01:36","3.6","246","7","27.1","1009","-","-"
"2023/08/24","01:42","4.1","248","5.9","27.2","1009","-","-"
"2023/08/24","01:48","4.4","248","7.1","27","1009","-","-"
"2023/08/24","01:54","4","251","6.8","27.1","1008.9","-","-"
"2023/08/24","02:00","3.8","260","7.6","26.9","1008.9","-","-"
"2023/08/24","02:06","4.5","256","6.8","26.8","1009","-","-"
"2023/08/24","02:12","5.5","254","8.2","26.5","1008.9","-","-"
"2023/08/24","02:18","5.2","250","7.7","26.4","1008.9","-","-"
"2023/08/24","02:24","4.1","255","7.4","26.2","1009.1","-","-"
"2023/08/24","02:30","4.4","261","6.7","25.9","1009.2","-","-"
"2023/08/24","02:36","4.4","254","6.1","25.7","1009.3","-","-"
"2023/08/24","02:42","3.9","258","5.2","25.8","1009.4","-","-"
"2023/08/24","02:48","3.5","248","4.8","25.6","1009.3","-","-"
"2023/08/24","02:54","2.7","243","5.1","25.6","1009.4","-","-"
"2023/08/24","03:00","3.4","252","4.4","25.4","1009.4","-","-"
"2023/08/24","03:06","3.1","246","5.2","25.1","1009.4","-","-"
"2023/08/24","03:12","3.6","248","4.6","25.1","1009.5","-","-"
"2023/08/24","03:18","2.6","251","3.9","25","1009.5","-","-"
"2023/08/24","03:24","2.1","238","3.5","25.1","1009.6","-","-"
"2023/08/24","03:30","2.3","242","3.2","25.2","1009.6","-","-"
"2023/08/24","03:36","1.8","246","2.7","25.1","1009.7","-","-"
"2023/08/24","03:42","1.7","250","2.6","25.2","1009.8","-","-"
"2023/08/24","03:48","1.2","253","2.1","25.2","1009.8","-","-"
"2023/08/24","03:54","1.6","260","2.8","25.2","1009.8","-","-"
"2023/08/24","04:00","1.2","263","2.1","25.4","1009.9","-","-"
"2023/08/24","04:06","0.7","286","1.6","25.1","1009.9","-","-"
"2023/08/24","04:12","1.1","281","1.8","24.9","1010","-","-"
"2023/08/24","04:18","1.9","257","2.5","25","1010","-","-"
"2023/08/24","04:24","1.6","234","2.1","24.9","1010.1","-","-"
"2023/08/24","04:30","1.3","244","2","24.7","1010.1","-","-"
"2023/08/24","04:36","0.9","243","1.5","24.6","1010.2","-","-"
"2023/08/24","04:42","0.6","225","1.4","24.2","1010.2","-","-"
"2023/08/24","04:48","0.9","217","1.3","24","1010.2","-","-"
"2023/08/24","04:54","1.1","216","1.4","24","1010.2","-","-"
"2023/08/24","05:00","0.3","156","1.2","23.5","1010.2","-","-"
"2023/08/24","05:06","0.8","139","1.1","22.6","1010.2","-","-"
"2023/08/24","05:12","0.3","124","1.4","22.4","1010.2","-","-"
"2023/08/24","05:18","0.2","67","0.6","22.2","1010.2","-","-"
"2023/08/24","05:24","0.9","351","1.1","21.8","1010.1","-","-"
"2023/08/24","05:30","1.1","257","1.3","22.3","1010.1","-","-"
"2023/08/24","05:36","0.2","278","0.9","22.7","1010.1","-","-"
"2023/08/24","05:42","0.5","258","0.5","22.7","1010.1","-","-"
"2023/08/24","05:48","0.1","177","0.7","22.7","1010.1","-","-"
"2023/08/24","05:54","1.7","132","1.9","21.6","1010.1","-","-"
"2023/08/24","06:00","1.4","137","2.2","21.2","1010.1","-","-"
"2023/08/24","06:06","1.7","111","1.8","20.9","1010.1","-","-"
"2023/08/24","06:12","1.1","108","1.7","20.7","1010.1","-","-"
"2023/08/24","06:18","1.7","103","1.9","20.5","1010.1","-","-"
"2023/08/24","06:24","1","129","1.5","20.4","1010.1","-","-"
"2023/08/24","06:30","0.9","145","1.2","20.9","1010.1","-","-"
"2023/08/24","06:36","0.6","165","0.9","20.9","1010","-","-"
"2023/08/24","06:42","0.5","108","0.6","21","1010","-","-"
"2023/08/24","06:48","0.8","109","1","21.1","1010","-","-"
"2023/08/24","06:54","0","132","0.7","21","1010","-","-"
"2023/08/24","07:00","0","11","0","21.1","1010","-","-"
"2023/08/24","07:06","0.4","5","1","20.9","1010","-","-"
"2023/08/24","07:12","0.3","356","0.5","20.7","1010","-","-"
"2023/08/24","07:18","0.1","336","0.4","20.5","1010","-","-"
"2023/08/24","07:24","0","340","0.4","20.2","1010","-","-"
"2023/08/24","07:30","0.1","229","0.5","20.2","1010","-","-"
"2023/08/24","07:36","0","165","0.3","20.3","1010","-","-"
"2023/08/24","07:42","0","109","0.3","20.4","1010","-","-"
"2023/08/24","07:48","0","136","0.2","20.4","1010","-","-"
"2023/08/24","07:54","0.1","172","0.4","20.3","1010","-","-"
"2023/08/24","08:00","0","160","0","20.2","1010","-","-"
"2023/08/24","08:06","0.1","159","0.4","20.3","1010","-","-"
"2023/08/24","08:12","0.1","214","0.5","20.3","1010","-","-"
"2023/08/24","08:18","0.2","325","0.5","20.5","1010","-","-"
"2023/08/24","08:24","0.5","261","0.6","20.5","1010.1","-","-"
"2023/08/24","08:30","1.2","274","1.7","20.5","1010.1","-","-"
"2023/08/24","08:36","0.7","251","1.4","20.7","1010.1","-","-"
"2023/08/24","08:42","0.8","263","1","20.6","1010","-","-"
"2023/08/24","08:48","2.1","258","2.7","20.6","1010","-","-"
"2023/08/24","08:54","1.2","254","2.9","20.4","1010.1","-","-"
"2023/08/24","09:00","1.9","258","2.6","20.1","1010.1","-","-"
"2023/08/24","09:06","2","255","2.5","20","1010","-","-"
"2023/08/24","09:12","1.9","257","2.6","19.8","1010","-","-"
"2023/08/24","09:18","2.3","254","3.1","19.6","1010","-","-"
"2023/08/24","09:24","2.6","251","3.3","19.5","1010","-","-"
"2023/08/24","09:30","2.1","257","3.4","19.5","1010","-","-"
"2023/08/24","09:36","1.7","251","2.6","19.6","1010","-","-"
"2023/08/24","09:42","2.2","254","3","19.3","1010","-","-"
"2023/08/24","09:48","1.2","231","2.9","19.3","1010","-","-"
"2023/08/24","09:54","0.8","232","1.8","19.4","1010","-","-"
"2023/08/24","10:00","1.2","229","2.3","19.3","1010","-","-"
"2023/08/24","10:06","1.3","231","2.3","19.2","1010","-","-"
"2023/08/24","10:12","0.6","237","1.7","19.1","1010","-","-"
"2023/08/24","10:18","1.2","238","2.7","19","1010","-","-"
"2023/08/24","10:24","1.1","230","2.4","19","1010","-","-"
"2023/08/24","10:30","1.3","228","2.4","19","1009.9","-","-"
"2023/08/24","10:36","1.9","238","3.4","18.9","1009.9","-","-"
"2023/08/24","10:42","1.4","240","2.6","18.8","1009.9","-","-"
"2023/08/24","10:48","1.5","234","2.4","18.8","1009.9","-","-"
"2023/08/24","10:54","1.2","230","2.4","18.7","1009.9","-","-"
"2023/08/24","11:00","1.8","227","2.4","18.6","1009.8","-","-"
"2023/08/24","11:06","2.2","224","3.6","18.6","1009.8","-","-"
"2023/08/24","11:12","1.6","230","2.8","18.5","1009.8","-","-"
"2023/08/24","11:18","1.6","234","2.6","18.5","1009.9","-","-"
"2023/08/24","11:24","0.7","211","2.4","18.5","1009.9","-","-"
"2023/08/24","11:30","1.3","232","2","18.3","1010","-","-"
"2023/08/24","11:36","1.6","234","2.1","18.3","1010","-","-"
"2023/08/24","11:42","1.8","226","2.5","18.3","1010","-","-"
"2023/08/24","11:48","1.8","237","2.4","18.3","1010.1","-","-"
"2023/08/24","11:54","1.8","251","2.5","18.2","1010","-","-"
"2023/08/24","12:00","1.3","233","2.2","18.2","1010","-","-"
"2023/08/24","12:06","2.4","250","3.3","18.3","1010","-","-"
"2023/08/24","12:12","1.8","253","3.3","18.3","1010","-","-"
"2023/08/24","12:18","2.3","252","3","18.4","1010.1","-","-"
"2023/08/24","12:24","2.2","237","3.8","18.4","1010.1","-","-"
"2023/08/24","12:30","1.6","236","3.4","18.4","1010.2","-","-"
"2023/08/24","12:36","2","252","3.2","18.2","1010.1","-","-"
"2023/08/24","12:42","1.8","252","2.6","18.2","1010.1","-","-"
"2023/08/24","12:48","0.8","245","2.8","18.2","1010.2","-","-"
"2023/08/24","12:54","0.2","232","0.8","18.2","1010.2","-","-"
"2023/08/24","13:00","1.1","253","2.4","18.2","1010.3","-","-"
"2023/08/24","13:06","0.6","233","2.8","18.3","1010.3","-","-"
"2023/08/24","13:12","1.4","237","4","18.2","1010.4","-","-"
"2023/08/24","13:18","1.8","240","4","18.2","1010.5","-","-"
"2023/08/24","13:24","2.5","239","4.6","18.1","1010.6","-","-"
"2023/08/24","13:30","2.7","237","5.7","18","1010.7","-","-"
"2023/08/24","13:36","3","244","5.3","17.9","1010.7","-","-"
"2023/08/24","13:42","3.7","252","5.3","17.8","1010.7","-","-"
"2023/08/24","13:48","4.1","247","6.4","17.7","1010.7","-","-"
"2023/08/24","13:54","3.9","243","5.7","17.8","1010.8","-","-"
"2023/08/24","14:00","4.7","247","6.3","17.6","1010.9","-","-"
"2023/08/24","14:06","4.3","244","6.2","17.6","1010.9","-","-"
"2023/08/24","14:12","4.6","238","7.8","17.5","1011","-","-"
"2023/08/24","14:18","5.4","240","9","17.5","1011","-","-"
"2023/08/24","14:24","6.3","244","8.9","17.4","1011.1","-","-"
"2023/08/24","14:30","4.7","235","6.7","17.4","1011.2","-","-"
"2023/08/24","14:36","3.9","245","5.8","17.4","1011.2","-","-"
"2023/08/24","14:42","2.1","241","6.1","17.5","1011.3","-","-"
"2023/08/24","14:48","2.3","222","4.7","17.5","1011.4","-","-"
"2023/08/24","14:54","4.1","252","6.1","17.3","1011.5","-","-"
"2023/08/24","15:00","2.6","240","6.2","17.2","1011.6","-","-"
"2023/08/24","15:06","3.3","230","5.2","17.1","1011.6","-","-"
"2023/08/24","15:12","2.7","246","4.2","17.1","1011.6","-","-"
"2023/08/24","15:18","3.5","233","5.6","17.1","1011.6","-","-"
"2023/08/24","15:24","3.6","258","5.4","17.1","1011.7","-","-"
"2023/08/24","15:30","4.8","260","6.5","17","1011.7","-","-"
"2023/08/24","15:36","3.2","255","5.3","17.3","1011.7","-","-"
"2023/08/24","15:42","3.4","254","6.1","17.3","1011.8","-","-"
"2023/08/24","15:48","3.3","259","5.9","17.3","1011.8","-","-"
"2023/08/24","15:54","4.1","261","6.1","17.3","1011.9","-","-"
"2023/08/24","16:00","3.7","254","6.1","17.4","1011.9","-","-"
"2023/08/24","16:06","3.2","270","5","17.6","1011.9","-","-"
"2023/08/24","16:12","3.7","260","6.1","17.8","1011.9","-","-"
"2023/08/24","16:18","2.9","258","6.5","18.2","1011.8","-","-"
"2023/08/24","16:24","2.1","262","5.3","18.6","1011.8","-","-"
"2023/08/24","16:30","2.6","261","5.4","18.9","1011.8","-","-"
"2023/08/24","16:36","2.3","265","4.8","19.6","1011.8","-","-"
"2023/08/24","16:42","1.4","241","3.7","20.2","1011.8","-","-"
"2023/08/24","16:48","0.9","200","1.9","20.6","1011.9","-","-"
"2023/08/24","16:54","3.9","250","6.8","20.2","1012","-","-"
"2023/08/24","17:00","3.8","266","5.5","20.2","1012.1","-","-"
"2023/08/24","17:06","3.3","251","8.1","20.2","1012.1","-","-"
"2023/08/24","17:12","2.4","268","7.2","20.4","1012.1","-","-"
"2023/08/24","17:18","3.9","249","6.9","19.9","1012.3","-","-"
"2023/08/24","17:24","2.9","261","6.2","20","1012.4","-","-"
"2023/08/24","17:30","2.2","268","7.6","20.2","1012.3","-","-"
"2023/08/24","17:36","3.7","257","6.4","20","1012.4","-","-"
"2023/08/24","17:42","3.3","259","5.8","20.5","1012.4","-","-"
"2023/08/24","17:48","2.8","235","6.9","20.8","1012.4","-","-"
"2023/08/24","17:54","2.7","256","4.9","21.2","1012.4","-","-"
"2023/08/24","18:00","4.7","261","7","20.9","1012.4","-","-"
"2023/08/24","18:06","1.5","246","7.4","21.5","1012.4","-","-"
"2023/08/24","18:12","3.3","246","5.9","21.4","1012.4","-","-"
"2023/08/24","18:18","3.4","259","5.7","21.9","1012.3","-","-"
"2023/08/24","18:24","3","255","4.7","22.2","1012.3","-","-"
"2023/08/24","18:30","3.6","245","5.2","22.1","1012.3","-","-"
"2023/08/24","18:36","2.2","266","5.7","22.8","1012.2","-","-"
"2023/08/24","18:42","3.6","254","6.4","22.9","1012.2","-","-"
"2023/08/24","18:48","4.5","276","7","22.4","1012.2","-","-"
"2023/08/24","18:54","3.1","264","6.8","22.5","1012.3","-","-"
"2023/08/24","19:00","5.2","262","8.5","21.9","1012.3","-","-"
"2023/08/24","19:06","4.5","267","9","21.9","1012.3","-","-"
"2023/08/24","19:12","6.5","261","8.2","21.8","1012.4","-","-"
"2023/08/24","19:18","5.1","267","8.1","21.9","1012.3","-","-"
"2023/08/24","19:24","5.4","265","7.7","21.8","1012.4","-","-"
"2023/08/24","19:30","6.1","257","9.9","21.5","1012.4","-","-"
"2023/08/24","19:36","6.2","265","9.4","21.4","1012.5","-","-"
"2023/08/24","19:42","5.5","255","10","21.2","1012.6","-","-"
"2023/08/24","19:48","4.8","264","8.5","20.9","1012.5","-","-"
"2023/08/24","19:54","6.1","260","9.2","20.6","1012.5","-","-"
"2023/08/24","20:00","5.1","256","10.8","20.6","1012.6","-","-"
"2023/08/24","20:06","6","264","8.7","20.4","1012.5","-","-"
"2023/08/24","20:12","3.6","246","8.3","20.5","1012.6","-","-"
"2023/08/24","20:18","4.8","232","8.5","20.2","1012.5","-","-"
"2023/08/24","20:24","4.9","257","9","20.6","1012.4","-","-"
"2023/08/24","20:30","5.7","243","8.5","20.6","1012.6","-","-"
"2023/08/24","20:36","4","254","8.1","20.7","1012.6","-","-"
"2023/08/24","20:42","5.5","264","8.6","20.7","1012.5","-","-"
"2023/08/24","20:48","4.9","240","8.6","20.5","1012.6","-","-"
"2023/08/24","20:54","4.3","257","8.2","20.7","1012.6","-","-"
"2023/08/24","21:00","5.6","260","9.3","20.7","1012.6","-","-"
"2023/08/24","21:06","4.4","254","8.5","20.4","1012.6","-","-"
"2023/08/24","21:12","3.8","238","10.8","20.7","1012.5","-","-"
"2023/08/24","21:18","5","248","8.4","20.7","1012.5","-","-"
"2023/08/24","21:24","4.9","252","10.5","20.7","1012.3","-","-"
"2023/08/24","21:30","4.4","242","8.1","20.9","1012.3","-","-"
"2023/08/24","21:36","6","242","9.2","20.3","1012.3","-","-"
"2023/08/24","21:42","6.3","251","8.7","20.6","1012.2","-","-"
"2023/08/24","21:48","6.9","249","12.1","20.3","1012.2","-","-"
"2023/08/24","21:54","6.8","242","10.4","20.2","1012.2","-","-"
"2023/08/24","22:00","7.1","229","11.3","20.4","1012.2","-","-"
"2023/08/24","22:06","7.2","251","9.5","20","1012.2","-","-"
"2023/08/24","22:12","7.1","248","10.8","20.2","1012.1","-","-"
"2023/08/24","22:18","6.1","243","10.4","20.5","1012","-","-"
"2023/08/24","22:24","5.4","249","10.1","20.9","1011.9","-","-"
"2023/08/24","22:30","7.4","255","10.4","20.5","1012","-","-"
"2023/08/24","22:36","6.7","247","10.9","20.2","1012","-","-"
"2023/08/24","22:42","4.4","256","8.6","21.3","1011.9","-","-"
"2023/08/24","22:48","5.3","246","8.7","20.9","1011.8","-","-"
"2023/08/24","22:54","5.2","245","9.7","21.3","1011.7","-","-"
"2023/08/24","23:00","6.8","255","9.5","20.7","1011.7","-","-"
"2023/08/24","23:06","5.9","249","10.3","20.8","1011.8","-","-"
"2023/08/24","23:12","6.1","250","8.3","20.5","1011.8","-","-"
"2023/08/24","23:18","6.6","234","10","20.3","1011.9","-","-"
"2023/08/24","23:24","6.4","257","9.7","20.2","1011.8","-","-"
"2023/08/24","23:30","5.1","254","10.3","20.3","1011.8","-","-"
"2023/08/24","23:36","6.3","252","9.8","20.2","1011.8","-","-"
"2023/08/24","23:42","6.1","245","8.3","20","1011.8","-","-"
"2023/08/24","23:48","5.4","249","8.8","20.1","1011.8","-","-"
"2023/08/24","23:54","6.9","244","10.2","19.7","1011.9","-","-"
"2023/08/25","00:00","7","237","11.7","19.5","1011.9","-","-"
"2023/08/25","00:06","5.6","229","9.1","19.7","1011.9","-","-"
"2023/08/25","00:12","6.4","247","9.8","19.5","1011.8","-","-"
"2023/08/25","00:18","4.7","237","10.6","19.6","1011.8","-","-"
"2023/08/25","00:24","4.5","239","10.6","19.5","1011.8","-","-"
"2023/08/25","00:30","5.4","237","12.2","19.4","1011.8","-","-"
"2023/08/25","00:36","4.5","256","7.6","19.3","1011.8","-","-"
"2023/08/25","00:42","4.7","237","9","19.2","1011.8","-","-"
"2023/08/25","00:48","2.7","259","8.1","19.3","1011.8","-","-"
"2023/08/25","00:54","5.5","275","8.4","19.1","1011.9","-","-"
"2023/08/25","01:00","3","277","6.4","19.1","1011.9","-","-"
"2023/08/25","01:06","3.6","267","7.1","19","1012","-","-"
"2023/08/25","01:12","4.9","272","8.5","18.6","1012","-","-"
"2023/08/25","01:18","2.7","277","6.8","18.8","1012","-","-"
"2023/08/25","01:24","3.8","264","8.4","18.7","1012.1","-","-"
"2023/08/25","01:30","4.3","255","8.6","18.5","1012.1","-","-"
"2023/08/25","01:36","4","270","6.3","18.5","1012.1","-","-"
"2023/08/25","01:42","2.8","274","8.4","18.4","1012","-","-"
"2023/08/25","01:48","4.3","262","8.8","18.4","1012","-","-"
"2023/08/25","01:54","3.9","258","7.9","18.2","1012.1","-","-"
"2023/08/25","02:00","5.4","263","7.8","18.1","1012.1","-","-"
"2023/08/25","02:06","2.9","268","7.9","18.1","1012.1","-","-"
"2023/08/25","02:12","3.1","252","7.1","18.1","1012.2","-","-"
"2023/08/25","02:18","5.1","259","8.4","18","1012.2","-","-"
"2023/08/25","02:24","3.6","249","7.9","18.1","1012.2","-","-"
"2023/08/25","02:30","3.9","238","6.5","18","1012.2","-","-"
"2023/08/25","02:36","4.7","238","6.6","17.9","1012.2","-","-"
"2023/08/25","02:42","5.1","231","8.3","17.9","1012.3","-","-"
"2023/08/25","02:48","3.6","247","9.4","17.8","1012.3","-","-"
"2023/08/25","02:54","3","227","6.9","17.9","1012.3","-","-"
"2023/08/25","03:00","2.9","242","6.2","17.8","1012.4","-","-"
"2023/08/25","03:06","2.2","231","3.9","17.8","1012.5","-","-"
"2023/08/25","03:12","1.8","247","7.7","17.8","1012.6","-","-"
"2023/08/25","03:18","2.2","254","3.4","17.7","1012.6","-","-"
"2023/08/25","03:24","3.6","273","5.2","17.7","1012.7","-","-"
"2023/08/25","03:30","3.8","276","7.2","17.6","1012.7","-","-"
"2023/08/25","03:36","3.8","259","6.4","17.5","1012.8","-","-"
"2023/08/25","03:42","3.2","256","5.9","17.5","1012.7","-","-"
"2023/08/25","03:48","4.8","248","7.2","17.5","1012.8","-","-"
"2023/08/25","03:54","2.4","262","6.5","17.5","1012.8","-","-"
"2023/08/25","04:00","4.3","247","6","17.4","1013","-","-"
"2023/08/25","04:06","2.7","272","5.4","17.4","1013","-","-"
"2023/08/25","04:12","3.2","247","6.5","17.3","1013.2","-","-"
"2023/08/25","04:18","3.7","245","6","17.4","1013.3","-","-"
"2023/08/25","04:24","4","267","7.3","17.4","1013.3","-","-"
"2023/08/25","04:30","2.7","271","6.9","17.4","1013.3","-","-"
"2023/08/25","04:36","3.9","259","5.8","17.3","1013.3","-","-"
"2023/08/25","04:42","3.3","270","6.6","17.3","1013.4","-","-"
"2023/08/25","04:48","1.5","279","5.1","17.3","1013.4","-","-"
"2023/08/25","04:54","4.5","261","6.3","17.2","1013.5","-","-"
"2023/08/25","05:00","1.9","273","5.4","17.2","1013.6","-","-"
